Inv_Year_ID,Province_ID,EF_Category_ID,EF_Category_Name,Population_EF_Category,Population,CH4_Emissions_EF_Category_GgYear,CH4_Emissions_MM_Category,EF_MT_CO2e,MM_MTCO2e,
1995,ON,5,Buffalo,2.0768,2.0768,0.114224,0.006585168,0.003198272,0.000184385,
1995,ON,6,Horse,76.2688,76.2688,1.3728384,0.198643325,0.038439475,0.005562013,
1995,ON,7,Llama and alpaca,0.9308,0.9308,0.0074464,0.000310356,0.000208499,8.68997E-06,
1995,ON,8,Swine,3100.325,3100.325,4.6504875,13.45776934,0.13021365,0.376817541,
1995,ON,9,Poultry,38704.9226,38704.9226,0,1.349064706,0,0.037773812,
1995,ON,11,Mules and Asses,2.324,2.324,0.02324,0.00176624,0.00065072,4.94547E-05,
1995,ON,12,Deer,0,0,0,0,0,0,
1995,ON,13,Elk,0,0,0,0,0,0,
1995,ON,14,Wild boars,1.7348,1.7348,0.0026022,0.000977461,7.28616E-05,2.73689E-05,
1995,ON,15,Rabbit,15.70643977,15.70643977,0,0.001256515,0,3.51824E-05,
1995,ON,16,Mink,94.4,94.4,0,0.064192,0,0.001797376,
1995,ON,17,Fox,2.14,2.14,0,0.0014552,0,4.07456E-05,
1995,PE,1,Dairy Cattle,16.8,16.8,1.884701524,0.195289504,0.052771643,0.005468106,
1995,PE,2,Non-Dairy Cattle,76.45,76.45,3.601459,0.181898952,0.100840852,0.005093171,
1995,PE,3,Sheep and Lamb,3.25,3.25,0.026,0.000918149,0.000728,2.57082E-05,
1995,PE,4,Goat,0.2044,0.2044,0.001022,6.45659E-05,0.000028616,1.80785E-06,
1995,PE,5,Buffalo,0.053866667,0.053866667,0.002962667,0.000123657,8.29547E-05,3.46241E-06,
1995,PE,6,Horse,1.8734,1.8734,0.0337212,0.004879301,0.000944194,0.00013662,
1995,PE,7,Llama and alpaca,0,0,0,0,0,0,
1995,PE,8,Swine,115,115,0.1725,0.35345311,0.00483,0.009896687,
1995,PE,9,Poultry,370.8094,370.8094,0,0.009956355,0,0.000278778,
1995,PE,11,Mules and Asses,0.0297,0.0297,0.000297,0.000022572,0.000008316,6.32016E-07,
1995,PE,12,Deer,0,0,0,0,0,0,
1995,PE,13,Elk,0,0,0,0,0,0,
1995,PE,14,Wild boars,0,0,0,0,0,0,
1995,PE,15,Rabbit,0.063449331,0.063449331,0,5.07595E-06,0,1.42127E-07,
1995,PE,16,Mink,9.1,9.1,0,0.006188,0,0.000173264,
1995,PE,17,Fox,1.22,1.22,0,0.0008296,0,2.32288E-05,
1995,QC,1,Dairy Cattle,478.5,478.5,52.9973352,5.881766495,1.483925386,0.164689462,
1995,QC,2,Non-Dairy Cattle,942.75,942.75,66.9119728,6.09230648,1.873535238,0.170584581,
1995,QC,3,Sheep and Lamb,111,111,0.888,0.032469116,0.024864,0.000909135,
1995,QC,4,Goat,14.8194,14.8194,0.074097,0.004681157,0.002074716,0.000131072,
1995,QC,5,Buffalo,2.134,2.134,0.11737,0.010103882,0.00328636,0.000282909,
1995,QC,6,Horse,25.2438,25.2438,0.4543884,0.062689845,0.012722875,0.001755316,
1995,QC,7,Llama and alpaca,0.1184,0.1184,0.0009472,3.9478E-05,2.65216E-05,1.10538E-06,
1995,QC,8,Swine,3307.3,3307.3,4.96095,14.84731445,0.1389066,0.415724805,
1995,QC,9,Poultry,26747.807,26747.807,0,1.769049537,0,0.049533387,
1995,QC,11,Mules and Asses,0.204,0.204,0.00204,0.00015504,0.00005712,4.34112E-06,
1995,QC,12,Deer,0,0,0,0,0,0,
1995,QC,13,Elk,0,0,0,0,0,0,
1995,QC,14,Wild boars,3.599,3.599,0.0053985,0.002027832,0.000151158,5.67793E-05,
1995,QC,15,Rabbit,13.73639006,13.73639006,0,0.001098911,0,3.07695E-05,
1995,QC,16,Mink,21.2,21.2,0,0.014416,0,0.000403648,
1995,QC,17,Fox,3.46,3.46,0,0.0023528,0,6.58784E-05,
1995,SK,1,Dairy Cattle,40.75,40.75,5.201121482,0.193488573,0.145631401,0.00541768,
1995,NB,8,Swine,75.5,75.5,0.11325,0.228786065,0.003171,0.00640601,
1995,NB,9,Poultry,2795.5302,2795.5302,0,0.162083371,0,0.004538334,
1995,NB,11,Mules and Asses,0.053,0.053,0.00053,0.00004028,0.00001484,1.12784E-06,
1995,NB,12,Deer,0,0,0,0,0,0,
1995,NB,13,Elk,0,0,0,0,0,0,
1995,NB,14,Wild boars,0,0,0,0,0,0,
1995,NB,15,Rabbit,0.205300191,0.205300191,0,1.6424E-05,0,4.59872E-07,
1995,NB,16,Mink,4.8,4.8,0,0.003264,0,0.000091392,
1995,NB,17,Fox,2.110594713,2.110594713,0,0.001435204,0,4.01857E-05,
1995,NL,1,Dairy Cattle,4.6,4.6,0.571803553,0.102246727,0.016010499,0.002862908,
1995,NL,2,Non-Dairy Cattle,3.8,3.8,0.29166867,0.033679139,0.008166723,0.000943016,
1995,NL,3,Sheep and Lamb,4.95,4.95,0.0396,0.001422204,0.0011088,3.98217E-05,
1995,NL,4,Goat,0.2364,0.2364,0.001182,7.46741E-05,0.000033096,2.09088E-06,
1995,NL,5,Buffalo,0,0,0,0,0,0,
1995,NL,6,Horse,0.2818,0.2818,0.0050724,0.000716884,0.000142027,2.00728E-05,
1995,NL,7,Llama and alpaca,0,0,0,0,0,0,
1995,NL,8,Swine,4.75,4.75,0.007125,0.01733191,0.0001995,0.000485293,
1995,NL,9,Poultry,1451.7134,1451.7134,0,0.071500771,0,0.002002022,
1995,NL,11,Mules and Asses,0.0033,0.0033,0.000033,0.000002508,0.000000924,7.0224E-08,
1995,NL,12,Deer,0,0,0,0,0,0,
1995,NL,13,Elk,0,0,0,0,0,0,
1995,NL,14,Wild boars,0,0,0,0,0,0,
1995,NL,15,Rabbit,0.019502868,0.019502868,0,1.56023E-06,0,4.36864E-08,
1995,NL,16,Mink,0.2,0.2,0,0.000136,0,0.000003808,
1995,NL,17,Fox,2.7,2.7,0,0.001836,0,0.000051408,
1995,NS,1,Dairy Cattle,26.75,26.75,2.876533161,0.177951271,0.080542929,0.004982636,
1995,NS,2,Non-Dairy Cattle,96.25,96.25,6.141801982,0.378922902,0.171970455,0.010609841,
1995,NS,3,Sheep and Lamb,21.7,21.7,0.1736,0.009629294,0.0048608,0.00026962,
1995,NS,4,Goat,2.5202,2.5202,0.012601,0.000796082,0.000352828,2.22903E-05,
1995,NS,5,Buffalo,0.075066667,0.075066667,0.004128667,0.000298337,0.000115603,8.35343E-06,
1995,NS,6,Horse,2.917,2.917,0.052506,0.007597374,0.001470168,0.000212726,
1995,NS,7,Llama and alpaca,0.0448,0.0448,0.0003584,2.28507E-05,1.00352E-05,6.39821E-07,
1995,NS,8,Swine,129,129,0.1935,0.395094221,0.005418,0.011062638,
1995,NS,9,Poultry,3857.9198,3857.9198,0,0.322889711,0,0.009040912,
1995,NS,11,Mules and Asses,0.15,0.15,0.0015,0.000114,0.000042,0.000003192,
1995,NS,12,Deer,0,0,0,0,0,0,
1995,NS,13,Elk,0,0,0,0,0,0,
1995,NS,14,Wild boars,0.3624,0.3624,0.0005436,0.000204192,1.52208E-05,5.71737E-06,
1995,NS,15,Rabbit,0.187487572,0.187487572,0,1.4999E-05,0,4.19972E-07,
1995,NS,16,Mink,90,90,0,0.0612,0,0.0017136,
1995,NS,17,Fox,3.75,3.75,0,0.00255,0,0.0000714,
1995,ON,1,Dairy Cattle,405,405,51.79227084,7.275130585,1.450183584,0.203703656,
1995,ON,2,Non-Dairy Cattle,1836.5,1836.5,119.122637,7.866672021,3.335433835,0.220266817,
1995,ON,3,Sheep and Lamb,193,193,1.544,0.056408022,0.043232,0.001579425,
1995,ON,4,Goat,42.8874,42.8874,0.214437,0.013547287,0.006004236,0.000379324,
1995,SK,2,Non-Dairy Cattle,2552.75,2552.75,169.284236,5.765656627,4.739958609,0.161438386,
1995,SK,3,Sheep and Lamb,73.4,73.4,0.5872,0.020163573,0.0164416,0.00056458,
1995,SK,4,Goat,8.0766,8.0766,0.040383,0.002551239,0.001130724,7.14347E-05,
1995,SK,5,Buffalo,5.9336,5.9336,0.326348,0.012769957,0.009137744,0.000357559,
1995,SK,6,Horse,63.8662,63.8662,1.1495916,0.170208937,0.032188565,0.00476585,
1995,SK,7,Llama and alpaca,0.7026,0.7026,0.0056208,0.000234267,0.000157382,6.55949E-06,
1995,SK,8,Swine,869.75,869.75,1.304625,3.951608077,0.0365295,0.110645026,
1995,SK,9,Poultry,3830.5468,3830.5468,0,0.170763267,0,0.004781371,
1995,SK,11,Mules and Asses,1.153,1.153,0.01153,0.00087628,0.00032284,2.45358E-05,
1995,SK,12,Deer,0,0,0,0,0,0,
1995,SK,13,Elk,0,0,0,0,0,0,
1995,SK,14,Wild boars,15.04201294,15.04201294,0.022563019,0.00847532,0.000631765,0.000237309,
1995,SK,15,Rabbit,0.917544933,0.917544933,0,7.34036E-05,0,2.0553E-06,
1995,SK,16,Mink,0,0,0,0,0,0,
1995,SK,17,Fox,0.85,0.85,0,0.000578,0,0.000016184,
1996,AB,1,Dairy Cattle,102,102,12.35622897,1.882462894,0.345974411,0.052708961,
1996,AB,2,Non-Dairy Cattle,5285.000436,5285,384.1928452,14.39095365,10.75739967,0.402946702,
1996,AB,3,Sheep and Lamb,209.75,209.75,1.678,0.058419076,0.046984,0.001635734,
1996,AB,4,Goat,32.96,32.96,0.1648,0.010411416,0.0046144,0.00029152,
1996,AB,5,Buffalo,22.782,22.782,1.25301,0.048376391,0.03508428,0.001354539,
1996,AB,6,Horse,149.96,149.96,2.69928,0.390573248,0.07557984,0.010936051,
1996,AB,7,Llama and alpaca,3.692,3.692,0.029536,0.001199456,0.000827008,3.35848E-05,
1996,AB,8,Swine,1915.25,1915.25,2.872875,8.707293818,0.0804405,0.243804227,
1996,AB,9,Poultry,10328.433,10328.433,0,1.285715495,0,0.036000034,
1996,AB,11,Mules and Asses,4.592,4.592,0.04592,0.00348992,0.00128576,9.77178E-05,
1996,AB,12,Deer,0,0,0,0,0,0,
1996,AB,13,Elk,0,0,0,0,0,0,
1996,AB,14,Wild boars,4.499,4.499,0.0067485,0.002534931,0.000188958,7.09781E-05,
1996,AB,15,Rabbit,2.468022945,2.468022945,0,0.000197442,0,5.52837E-06,
1996,AB,16,Mink,13.82809146,13.82809146,0,0.009403102,0,0.000263287,
1996,AB,17,Fox,0.495537038,0.495537038,0,0.000336965,0,9.43503E-06,
1996,BC,1,Dairy Cattle,83,83,10.82926737,2.448633187,0.303219486,0.068561729,
1996,BC,2,Non-Dairy Cattle,686.5003758,686.5,51.20645484,2.291080157,1.433780735,0.064150244,
1996,BC,3,Sheep and Lamb,64.65,64.65,0.5172,0.018172375,0.0144816,0.000508827,
1996,BC,4,Goat,13.121,13.121,0.065605,0.004144666,0.00183694,0.000116051,
1996,BC,5,Buffalo,6.246,6.246,0.34353,0.011560366,0.00961884,0.00032369,
1996,BC,6,Horse,49.305,49.305,0.88749,0.128415671,0.02484972,0.003595639,
1996,BC,7,Llama and alpaca,2.653,2.653,0.021224,0.000861906,0.000594272,2.41334E-05,
1996,BC,8,Swine,176.1,176.1,0.26415,0.833133811,0.0073962,0.023327747,
1996,BC,9,Poultry,14609.941,14609.941,0,0.485738694,0,0.013600683,
1996,BC,11,Mules and Asses,0.853,0.853,0.00853,0.00064828,0.00023884,1.81518E-05,
1996,BC,12,Deer,0,0,0,0,0,0,
1996,BC,13,Elk,0,0,0,0,0,0,
1996,BC,14,Wild boars,0.453,0.453,0.0006795,0.00025524,0.000019026,7.14671E-06,
1996,BC,15,Rabbit,2.678133843,2.678133843,0,0.000214251,0,5.99902E-06,
1996,BC,16,Mink,55.2,55.2,0,0.037536,0,0.001051008,
1996,BC,17,Fox,0.94,0.94,0,0.0006392,0,1.78976E-05,
1996,MB,1,Dairy Cattle,51.5,51.5,6.162127801,0.437286409,0.172539578,0.012244019,
1996,MB,2,Non-Dairy Cattle,1237.5,1237.5,89.96293173,2.700335633,2.518962089,0.075609398,
1996,MB,3,Sheep and Lamb,40.25,40.25,0.322,0.01090662,0.009016,0.000305385,
1996,MB,4,Goat,7.213,7.213,0.036065,0.002278445,0.00100982,6.37965E-05,
1996,MB,5,Buffalo,4.621,4.621,0.254155,0.008619046,0.00711634,0.000241333,
1996,MB,6,Horse,68.783,68.783,1.238094,0.179146437,0.034666632,0.0050161,
1996,MB,7,Llama and alpaca,0.196,0.196,0.001568,6.36764E-05,0.000043904,1.78294E-06,
1996,MB,8,Swine,1791.875,1791.875,2.6878125,6.263732289,0.07525875,0.175384504,
1996,MB,9,Poultry,7240.847,7240.847,0,1.11729242,0,0.031284188,
1996,MB,11,Mules and Asses,0.431,0.431,0.00431,0.00032756,0.00012068,9.17168E-06,
1996,MB,12,Deer,0,0,0,0,0,0,
1996,MB,13,Elk,0,0,0,0,0,0,
1996,MB,14,Wild boars,7.559,7.559,0.0113385,0.004259067,0.000317478,0.000119254,
1996,MB,15,Rabbit,1.120764818,1.120764818,0,8.96612E-05,0,2.51051E-06,
1996,MB,16,Mink,11.7,11.7,0,0.007956,0,0.000222768,
1996,MB,17,Fox,0.32,0.32,0,0.0002176,0,6.0928E-06,
1996,NB,1,Dairy Cattle,21.1,21.1,2.425165183,0.178511083,0.067904625,0.00499831,
1996,NB,2,Non-Dairy Cattle,75.90047432,75.9,4.869750193,0.280221075,0.136353005,0.00784619,
1996,NB,3,Sheep and Lamb,6.15,6.15,0.0492,0.001712929,0.0013776,4.7962E-05,
1996,NB,4,Goat,0.806,0.806,0.00403,0.0002546,0.00011284,7.12879E-06,
1996,NB,5,Buffalo,0.067333333,0.067333333,0.003703333,0.000231858,0.000103693,6.49201E-06,
1996,NB,6,Horse,2.757,2.757,0.049626,0.007180651,0.001389528,0.000201058,
1996,NB,7,Llama and alpaca,0,0,0,0,0,0,
1996,NB,8,Swine,78.75,78.75,0.118125,0.25171228,0.0033075,0.007047944,
1996,NB,9,Poultry,2852.668,2852.668,0,0.161615219,0,0.004525226,
1996,NB,11,Mules and Asses,0.053,0.053,0.00053,0.00004028,0.00001484,1.12784E-06,
1996,NB,12,Deer,0,0,0,0,0,0,
1996,NB,13,Elk,0,0,0,0,0,0,
1996,NB,14,Wild boars,0,0,0,0,0,0,
1996,NB,15,Rabbit,0.205300191,0.205300191,0,1.6424E-05,0,4.59872E-07,
1996,NB,16,Mink,5.571908541,5.571908541,0,0.003788898,0,0.000106089,
1996,NB,17,Fox,1.774462962,1.774462962,0,0.001206635,0,3.37858E-05,
1996,NL,1,Dairy Cattle,4.5,4.5,0.564764372,0.101029906,0.015813402,0.002828837,
1996,NL,2,Non-Dairy Cattle,3.75,3.75,0.28190535,0.03127805,0.00789335,0.000875785,
1996,NL,3,Sheep and Lamb,4.8,4.8,0.0384,0.00140643,0.0010752,3.938E-05,
1996,NL,4,Goat,0.249,0.249,0.001245,7.86542E-05,0.00003486,2.20232E-06,
1996,NL,5,Buffalo,0,0,0,0,0,0,
1996,NL,6,Horse,0.275,0.275,0.00495,0.000699585,0.0001386,1.95884E-05,
1996,NL,7,Llama and alpaca,0,0,0,0,0,0,
1996,NL,8,Swine,4.5,4.5,0.00675,0.016049504,0.000189,0.000449386,
1996,NL,9,Poultry,1487.262,1487.262,0,0.071497664,0,0.002001935,
1996,NL,11,Mules and Asses,0.0033,0.0033,0.000033,0.000002508,0.000000924,7.0224E-08,
1996,NL,12,Deer,0,0,0,0,0,0,
1996,NL,13,Elk,0,0,0,0,0,0,
1996,NL,14,Wild boars,0,0,0,0,0,0,
1996,NL,15,Rabbit,0.019502868,0.019502868,0,1.56023E-06,0,4.36864E-08,
1996,NL,16,Mink,0.3,0.3,0,0.000204,0,0.000005712,
1996,NL,17,Fox,2.9,2.9,0,0.001972,0,0.000055216,
1996,NS,1,Dairy Cattle,26.4,26.4,2.871820898,0.208162111,0.080410985,0.005828539,
1996,NS,2,Non-Dairy Cattle,97.1,97.1,6.120224742,0.389320499,0.171366293,0.010900974,
1996,NS,3,Sheep and Lamb,21.05,21.05,0.1684,0.009297754,0.0047152,0.000260337,
1996,NS,4,Goat,2.572,2.572,0.01286,0.000812444,0.00036008,2.27484E-05,
1996,NS,5,Buffalo,0.067333333,0.067333333,0.003703333,0.000267602,0.000103693,7.49286E-06,
1996,NS,6,Horse,2.907,2.907,0.052326,0.007571329,0.001465128,0.000211997,
1996,NS,7,Llama and alpaca,0.056,0.056,0.000448,2.85634E-05,0.000012544,7.99776E-07,
1996,NS,8,Swine,131.25,131.25,0.196875,0.426257988,0.0055125,0.011935224,
1996,NS,9,Poultry,3862.268,3862.268,0,0.312890042,0,0.008760921,
1996,NS,11,Mules and Asses,0.15,0.15,0.0015,0.000114,0.000042,0.000003192,
1996,NS,12,Deer,0,0,0,0,0,0,
1996,NS,13,Elk,0,0,0,0,0,0,
1996,NS,14,Wild boars,0.453,0.453,0.0006795,0.00025524,0.000019026,7.14671E-06,
1996,NS,15,Rabbit,0.187487572,0.187487572,0,1.4999E-05,0,4.19972E-07,
1996,NS,16,Mink,103.5,103.5,0,0.07038,0,0.00197064,
1996,NS,17,Fox,3.29,3.29,0,0.0022372,0,6.26416E-05,
1996,ON,1,Dairy Cattle,406,406,52.75720556,7.343064517,1.477201756,0.205605806,
1996,ON,2,Non-Dairy Cattle,1888,1888,120.1028914,7.913420616,3.36288096,0.221575777,
1996,ON,3,Sheep and Lamb,197.45,197.45,1.5796,0.058936121,0.0442288,0.001650211,
1996,ON,4,Goat,45.258,45.258,0.22629,0.014296113,0.00633612,0.000400291,
1996,ON,5,Buffalo,2.344,2.344,0.12892,0.007432412,0.00360976,0.000208108,
1996,ON,6,Horse,76.553,76.553,1.377954,0.199383528,0.038582712,0.005582739,
1996,ON,7,Llama and alpaca,1.114,1.114,0.008912,0.00037144,0.000249536,1.04003E-05,
1996,ON,8,Swine,3063.65,3063.65,4.595475,13.39745232,0.1286733,0.375128665,
1996,ON,9,Poultry,39044.205,39044.205,0,1.361445748,0,0.038120481,
1996,ON,11,Mules and Asses,2.324,2.324,0.02324,0.00176624,0.00065072,4.94547E-05,
1996,ON,12,Deer,0,0,0,0,0,0,
1996,ON,13,Elk,0,0,0,0,0,0,
1996,ON,14,Wild boars,2.007,2.007,0.0030105,0.001130831,0.000084294,3.16633E-05,
1996,ON,15,Rabbit,15.70643977,15.70643977,0,0.001256515,0,3.51824E-05,
1996,ON,16,Mink,93.2,93.2,0,0.063376,0,0.001774528,
1996,ON,17,Fox,1.85,1.85,0,0.001258,0,0.000035224,
1996,PE,1,Dairy Cattle,16.4,16.4,1.859821945,0.189101248,0.052075014,0.005294835,
1996,PE,2,Non-Dairy Cattle,77.4,77.4,3.653107734,0.179794539,0.102287017,0.005034247,
1996,PE,3,Sheep and Lamb,3.15,3.15,0.0252,0.000901926,0.0007056,2.52539E-05,
1996,PE,4,Goat,0.227,0.227,0.001135,7.17048E-05,0.00003178,2.00774E-06,
1996,PE,5,Buffalo,0.067333333,0.067333333,0.003703333,0.000154572,0.000103693,4.32801E-06,
1996,PE,6,Horse,1.869,1.869,0.033642,0.004867841,0.000941976,0.0001363,
1996,PE,7,Llama and alpaca,0,0,0,0,0,0,
1996,PE,8,Swine,117.75,117.75,0.176625,0.369382487,0.0049455,0.01034271,
1996,PE,9,Poultry,355.661,355.661,0,0.009579319,0,0.000268221,
1996,PE,11,Mules and Asses,0.0297,0.0297,0.000297,0.000022572,0.000008316,6.32016E-07,
1996,PE,12,Deer,0,0,0,0,0,0,
1996,PE,13,Elk,0,0,0,0,0,0,
1996,PE,14,Wild boars,0,0,0,0,0,0,
1996,PE,15,Rabbit,0.063449331,0.063449331,0,5.07595E-06,0,1.42127E-07,
1996,PE,16,Mink,9.7,9.7,0,0.006596,0,0.000184688,
1996,PE,17,Fox,1.07,1.07,0,0.0007276,0,2.03728E-05,
1996,QC,1,Dairy Cattle,478.5,478.5,54.19486517,6.463016582,1.517456225,0.180964464,
1996,QC,2,Non-Dairy Cattle,960,960,67.93509714,6.381589532,1.90218272,0.178684507,
1996,QC,3,Sheep and Lamb,120.5,120.5,0.964,0.034690268,0.026992,0.000971328,
1996,QC,4,Goat,15.445,15.445,0.077225,0.004878772,0.0021623,0.000136606,
1996,QC,5,Buffalo,2.236,2.236,0.12298,0.010586823,0.00344344,0.000296431,
1996,QC,6,Horse,25.108,25.108,0.451944,0.062352602,0.012654432,0.001745873,
1996,QC,7,Llama and alpaca,0.143,0.143,0.001144,4.76804E-05,0.000032032,1.33505E-06,
1996,QC,8,Swine,3415.875,3415.875,5.1238125,15.68558844,0.14346675,0.439196476,
1996,QC,9,Poultry,27247.607,27247.607,0,1.792139996,0,0.05017992,
1996,QC,11,Mules and Asses,0.204,0.204,0.00204,0.00015504,0.00005712,4.34112E-06,
1996,QC,12,Deer,0,0,0,0,0,0,
1996,QC,13,Elk,0,0,0,0,0,0,
1996,QC,14,Wild boars,4.002,4.002,0.006003,0.0022549,0.000168084,6.31372E-05,
1996,QC,15,Rabbit,13.73639006,13.73639006,0,0.001098911,0,3.07695E-05,
1996,QC,16,Mink,20.3,20.3,0,0.013804,0,0.000386512,
1996,QC,17,Fox,2.75,2.75,0,0.00187,0,0.00005236,
1996,SK,1,Dairy Cattle,39,39,5.066070723,0.216287508,0.14184998,0.00605605,
1996,SK,2,Non-Dairy Cattle,2687,2687,174.9347262,5.967663093,4.898172334,0.167094567,
1996,SK,3,Sheep and Lamb,77.1,77.1,0.6168,0.021154109,0.0172704,0.000592315,
1996,SK,4,Goat,7.968,7.968,0.03984,0.002516935,0.00111552,7.04742E-05,
1996,SK,5,Buffalo,7.006,7.006,0.38533,0.015077915,0.01078924,0.000422182,
1996,SK,6,Horse,66.372,66.372,1.194696,0.17688711,0.033451488,0.004952839,
1996,SK,7,Llama and alpaca,0.815,0.815,0.00652,0.000271745,0.00018256,7.60886E-06,
1996,SK,8,Swine,822.35,822.35,1.233525,3.728124766,0.0345387,0.104387493,
1996,SK,9,Poultry,3812.448,3812.448,0,0.170433379,0,0.004772135,
1996,SK,11,Mules and Asses,1.153,1.153,0.01153,0.00087628,0.00032284,2.45358E-05,
1996,SK,12,Deer,0,0,0,0,0,0,
1996,SK,13,Elk,0,0,0,0,0,0,
1996,SK,14,Wild boars,18.686,18.686,0.028029,0.0105285,0.000784812,0.000294798,
1996,SK,15,Rabbit,0.917544933,0.917544933,0,7.34036E-05,0,2.0553E-06,
1996,SK,16,Mink,0,0,0,0,0,0,
1996,SK,17,Fox,0.31,0.31,0,0.0002108,0,5.9024E-06,
1997,AB,1,Dairy Cattle,99.5,99.5,12.05930023,1.982737562,0.337660406,0.055516652,
1997,AB,2,Non-Dairy Cattle,5361.500437,5361.5,382.4962156,14.38532837,10.70989404,0.402789194,
1997,AB,3,Sheep and Lamb,192.6,192.6,1.5408,0.05412735,0.0431424,0.001515566,
1997,AB,4,Goat,34.822,34.822,0.17411,0.010999585,0.00487508,0.000307988,
1997,AB,5,Buffalo,34.1718,34.1718,1.879449,0.072562038,0.052624572,0.002031737,
1997,AB,6,Horse,151.9604,151.9604,2.7352872,0.395783322,0.076588042,0.011081933,
1997,AB,7,Llama and alpaca,5.5324,5.5324,0.0442592,0.001797365,0.001239258,5.03262E-05,
1997,AB,8,Swine,1819.225,1819.225,2.7288375,8.406160082,0.07640745,0.235372482,
1997,AB,9,Poultry,10870.6832,10870.6832,0,1.331857612,0,0.037292013,
1997,AB,11,Mules and Asses,4.592,4.592,0.04592,0.00348992,0.00128576,9.77178E-05,
1997,AB,12,Deer,1.6662,1.6662,0.033324,0.000366564,0.000933072,1.02638E-05,
1997,AB,13,Elk,6.2608,6.2608,0.125216,0.001377376,0.003506048,3.85665E-05,
1997,AB,14,Wild boars,5.2126,5.2126,0.0078189,0.002937004,0.000218929,8.22361E-05,
1997,AB,15,Rabbit,2.121756023,2.121756023,0,0.00016974,0,4.75273E-06,
1997,AB,16,Mink,13.49475093,13.49475093,0,0.009176431,0,0.00025694,
1997,AB,17,Fox,0.47,0.47,0,0.0003196,0,8.9488E-06,
1997,BC,1,Dairy Cattle,83.5,83.5,10.81104205,2.544736552,0.302709177,0.071252623,
1997,BC,2,Non-Dairy Cattle,671.0003706,671,50.13107259,2.238998461,1.403670033,0.062691957,
1997,BC,3,Sheep and Lamb,59.75,59.75,0.478,0.016743171,0.013384,0.000468809,
1997,BC,4,Goat,14.2486,14.2486,0.071243,0.004500853,0.001994804,0.000126024,
1997,BC,5,Buffalo,6.7896,6.7896,0.373428,0.012566484,0.010455984,0.000351862,
1997,BC,6,Horse,50.1172,50.1172,0.9021096,0.130531059,0.025259069,0.00365487,
1997,BC,7,Llama and alpaca,3.208,3.208,0.025664,0.001042214,0.000718592,2.9182E-05,
1997,BC,8,Swine,171.5,171.5,0.25725,0.816477521,0.007203,0.022861371,
1997,BC,9,Poultry,15615.936,15615.936,0,0.513039807,0,0.014365115,
1997,BC,11,Mules and Asses,0.853,0.853,0.00853,0.00064828,0.00023884,1.81518E-05,
1997,BC,12,Deer,1.2526,1.2526,0.025052,0.000275572,0.000701456,7.71602E-06,
1997,BC,13,Elk,0.0682,0.0682,0.001364,0.000015004,0.000038192,4.20112E-07,
1997,BC,14,Wild boars,0.478333333,0.478333333,0.0007175,0.000269514,0.00002009,7.54638E-06,
1997,BC,15,Rabbit,2.604256979,2.604256979,0,0.000208341,0,5.83354E-06,
1997,BC,16,Mink,55.5,55.5,0,0.03774,0,0.00105672,
1997,BC,17,Fox,0.94,0.94,0,0.0006392,0,1.78976E-05,
1997,MB,1,Dairy Cattle,51.5,51.5,6.183603998,0.494799969,0.173140912,0.013854399,
1997,MB,2,Non-Dairy Cattle,1287.5,1287.5,94.98643031,2.857842838,2.659620049,0.080019599,
1997,MB,3,Sheep and Lamb,44,44,0.352,0.011866234,0.009856,0.000332255,
1997,MB,4,Goat,8.2978,8.2978,0.041489,0.002621112,0.001161692,7.33911E-05,
1997,MB,5,Buffalo,6.3842,6.3842,0.351131,0.011907751,0.009831668,0.000333417,
1997,MB,6,Horse,67.5846,67.5846,1.2165228,0.176025185,0.034062638,0.004928705,
1997,MB,7,Llama and alpaca,0.259,0.259,0.002072,8.41439E-05,0.000058016,2.35603E-06,
1997,MB,8,Swine,1819.975,1819.975,2.7299625,6.511015284,0.07643895,0.182308428,
1997,MB,9,Poultry,7528.6754,7528.6754,0,1.14706111,0,0.032117711,
1997,MB,11,Mules and Asses,0.431,0.431,0.00431,0.00032756,0.00012068,9.17168E-06,
1997,MB,12,Deer,0.1924,0.1924,0.003848,0.000042328,0.000107744,1.18518E-06,
1997,MB,13,Elk,0.371,0.371,0.00742,0.00008162,0.00020776,2.28536E-06,
1997,MB,14,Wild boars,6.7042,6.7042,0.0100563,0.003777436,0.000281576,0.000105768,
1997,MB,15,Rabbit,1.206109369,1.206109369,0,9.64887E-05,0,2.70168E-06,
1997,MB,16,Mink,12,12,0,0.00816,0,0.00022848,
1997,MB,17,Fox,0.28,0.28,0,0.0001904,0,5.3312E-06,
1997,NB,1,Dairy Cattle,21.2,21.2,2.44687478,0.202160117,0.068512494,0.005660483,
1997,NB,2,Non-Dairy Cattle,76.05047172,76.05,4.898528885,0.289981281,0.137158809,0.008119476,
1997,NB,3,Sheep and Lamb,6.45,6.45,0.0516,0.001805113,0.0014448,5.05432E-05,
1997,NB,4,Goat,0.8792,0.8792,0.004396,0.000277722,0.000123088,7.77622E-06,
1997,NB,5,Buffalo,0.069466667,0.069466667,0.003820667,0.000239204,0.000106979,6.6977E-06,
1997,NB,6,Horse,2.7378,2.7378,0.0492804,0.007130644,0.001379851,0.000199658,
1997,NB,7,Llama and alpaca,0.003,0.003,0.000024,9.74639E-07,0.000000672,2.72899E-08,
1997,NB,8,Swine,86.5,86.5,0.12975,0.29369811,0.003633,0.008223547,
